,Geo_Score,HW p-Value,LD_Score,LG,Min All. Freq,Name
90,0.218221611757,1.28377700395e-43,0.391326207809,6,0.206016847172,ros_assembly_748981
91,0.0625644203932,3.66407225325e-11,0.13078544258,6,0.373823884198,ros_assembly_758578
92,0.0322266836779,0.00153500084902,0.04301773716,6,0.335491606715,ros_assembly_849332
93,0.00174013638482,0.0384092296221,0.00436355594015,6,0.223523786756,s1195_856423
94,0.000363889190239,0.591066681429,0.00444452852828,6,0.488762687289,s1088_730874
95,0.000623462760312,0.284320784041,0.00424273043796,7,0.488787074994,s50_706008
96,0.00208946855627,0.284458234416,0.00270967021884,7,0.499161073826,s83_819752
97,0.00177013511673,0.000772293172212,0.00653399161894,7,0.118550515959,s1048_161750
98,0.000140590517687,0.0882500253054,0.0186316893592,7,0.358228764479,s432_102321
99,0.00153142915902,0.0476378055721,0.00268055341127,7,0.470830307432,s807_258952
100,0.000539529869856,0.678756445406,0.00240076958926,7,0.352082336046,s121_351821
101,0.00876161686021,0.169308203213,0.00646362287506,8,0.355459355459,s338_787544
102,0.0114817290456,0.0271639770463,0.0039102249892,8,0.124728850325,s901_155439
103,0.0219246355638,0.0477211303111,0.0114134811698,8,0.442870859337,s445_464618
104,0.000505196683396,0.563497830261,0.00243321441059,8,0.375626641203,s55_222383
105,0.00197833432552,2.42761335707e-159,0.00522717687543,8,0.473384950399,s1017_177582
106,0.0136048766638,0.0672027492149,0.00783676738681,8,0.413452266152,s24_510325
107,0.0165800603856,0.0416056350203,0.00704427328769,8,0.0452159389167,s320_60828
108,0.00883671442183,0.153115676139,0.00714812368103,8,0.481423777565,s679_138960
109,0.00962762235023,0.0274825716203,0.00920974281837,8,0.485056344929,s866_450394
110,0.000397424382178,1.86137950461e-111,0.00206090017796,9,0.0035799522673,scpDNA_seq_58467
111,0.0,0.370613569848,0.0310770693073,10,0.379211469534,s269_957088
